P-value,Test,Generator,n
0.44474132365740193,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.8639984907244974,KS,Marsagli,1000
0.294730304394469,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.015027520736430544,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9882280033844612,KS,RC,1000
0.3366598751255615,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.01589790638127242,KS,Ziff,1000
0.9636176767289654,Chi,Ziff,1000
0.08165851558521563,Furier,Ziff,1000
0.09828868659174406,KS,Marsagli,1000
0.823389061246389,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.010968118988554432,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.3437449764163664e-05,Furier,GLCG,1000
0.9898998942511903,KS,RC,1000
0.014096689672199014,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.9584084222272097,KS,Ziff,1000
0.3421524156983592,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.7722497755399929,KS,Marsagli,1000
0.2685133875392256,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.896498278876427,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.9352981818059182,KS,RC,1000
0.3559943435851106,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.2972648089325032,KS,Ziff,1000
0.8331160500074584,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.572004303002811,KS,Marsagli,1000
0.29473030439446835,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8010411999445971,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.9206569153305302,KS,RC,1000
0.011800403013648486,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.7041541147515511,KS,Ziff,1000
0.5547620621760017,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.4781812622274054,KS,Marsagli,1000
0.20380115280847866,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.997740673751511,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.8641541172483503,KS,RC,1000
0.09807287281989097,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.1441003937421752,KS,Ziff,1000
0.746180718657998,Chi,Ziff,1000
0.04222117524716241,Furier,Ziff,1000
0.510969378281616,KS,Marsagli,1000
0.6680554022046831,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.46914098791713943,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.8784344925174765,KS,RC,1000
0.21313224356624605,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.29149136237210616,KS,Ziff,1000
0.927648467721213,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.2596382537232331,KS,Marsagli,1000
0.28491171800693693,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.37387871295921127,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0037090099909748053,Furier,GLCG,1000
0.9998398832702288,KS,RC,1000
0.00024516065643398477,Chi,RC,1000
1.0,Furier,RC,1000
0.9539828462622877,KS,Ziff,1000
0.1576871439421541,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.7021698348231713,KS,Marsagli,1000
0.5901077707692882,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9234622940603688,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.0037090099909748053,Furier,GLCG,1000
0.9965656336592599,KS,RC,1000
0.06589365521085988,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.4718343227480011,KS,Ziff,1000
0.5973112113373562,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.18985318192525558,KS,Marsagli,1000
0.6620249616338246,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6773193301692388,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.9993169144791665,KS,RC,1000
0.015630597832517634,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.584107818274886,KS,Ziff,1000
0.8750710289167549,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.11406625686539762,KS,Marsagli,1000
0.8889480811153074,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9528378790911354,poker,RC,1000
0.6975746165954975,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
3.433065515513331e-06,Furier,GLCG,1000
0.9268189221109532,KS,RC,1000
0.46681580160221925,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.2742651708033257,KS,Ziff,1000
0.44161480036604384,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.16834726985282644,KS,Marsagli,1000
0.7916256792032719,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7225041138149894,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.00016163519402439397,Furier,GLCG,1000
0.9963666891844388,KS,RC,1000
0.04243944727360949,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.7469765811341071,KS,Ziff,1000
0.58781171482143,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.8478619455966495,KS,Marsagli,1000
0.08042685493936341,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6671897889631204,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.07279763253984017,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9518810930067254,KS,RC,1000
0.4675644587466221,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.21566585330633137,KS,Ziff,1000
0.5171598413632863,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.3554619057236994,KS,Marsagli,1000
0.7691265028195848,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5447305472724905,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.9731247128646572,KS,RC,1000
0.44594801889683067,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.836817473456172,KS,Ziff,1000
0.28288005523687854,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.06546244456544514,KS,Marsagli,1000
0.1443095183785823,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.4221461453776425,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.009008945293330538,Furier,GLCG,1000
0.9996413988498495,KS,RC,1000
3.2791173226853765e-05,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.1894813383572116,KS,Ziff,1000
0.5121073116479562,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.590084379829706,KS,Marsagli,1000
0.3675516179948314,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8669965065393309,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
3.515281577326978e-08,Furier,GLCG,1000
0.9497641710028892,KS,RC,1000
0.1963037484482688,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.8428547066286447,KS,Ziff,1000
0.13154942864149055,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.11649907286968297,KS,Marsagli,1000
0.9062374947838342,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6492118459043843,poker,RC,1000
0.3010216123885674,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.756398280922729e-07,Furier,GLCG,1000
0.9971038099737247,KS,RC,1000
0.02526581192751831,Chi,RC,1000
0.146793087308571,Furier,RC,1000
0.6168467715050661,KS,Ziff,1000
0.6360023747696659,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.3471254628218874,KS,Marsagli,1000
0.4128149039227895,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.04249058839965436,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.756398280922729e-07,Furier,GLCG,1000
0.9475672476251108,KS,RC,1000
0.016946923328038266,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.10691361913940378,KS,Ziff,1000
0.27768806324469786,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.5307749933042404,KS,Marsagli,1000
0.26132903714315625,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9234622940603688,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.756398280922729e-07,Furier,GLCG,1000
0.83152358143629,KS,RC,1000
0.9872071113116481,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.5405251688631995,KS,Ziff,1000
0.5308735182677023,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.7663553223622992,KS,Marsagli,1000
0.17360776030862346,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.807799038756406,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
4.851521544784728e-05,Furier,GLCG,1000
0.9174150830533386,KS,RC,1000
0.0982683439151123,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.5848135659488413,KS,Ziff,1000
0.22783481278587148,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.6357023526249291,KS,Marsagli,1000
0.7121689738146315,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.22285479951956144,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
6.4824731015052594e-09,Furier,GLCG,1000
0.9997058733250661,KS,RC,1000
0.0005611587867885293,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.05168239597594715,KS,Ziff,1000
0.9211896655987764,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.5457315153125244,KS,Marsagli,1000
0.34631885879940816,Chi,Marsagli,1000
0.02025858031659371,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.784665592065229,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.07279763253984017,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9995035206062617,KS,RC,1000
0.0010838152337820928,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.373784930167128,KS,Ziff,1000
0.48885874456049594,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.5893838848897526,KS,Marsagli,1000
0.17283876680302734,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.832773333470866,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.24573870033984926,Furier,GLCG,1000
0.974347257249649,KS,RC,1000
0.1789643986131404,Chi,RC,1000
1.0,Furier,RC,1000
0.0162657681174585,KS,Ziff,1000
0.967930533780299,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.9257896640933401,KS,Marsagli,1000
0.1378386245219736,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8113409208301393,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.04222117524716241,Furier,GLCG,1000
0.9908917843897111,KS,RC,1000
0.0014389918559678527,Chi,RC,1000
1.0,Furier,RC,1000
0.3845883245388011,KS,Ziff,1000
0.5901077707692903,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.030218518177890452,KS,Marsagli,1000
0.8357524479025571,Chi,Marsagli,1000
0.08165851558521563,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5033030148034132,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.742088251428605,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.101233148433138e-09,Furier,GLCG,1000
0.9961571816467464,KS,RC,1000
0.031271148124184966,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.38956573453737686,KS,Ziff,1000
0.2828800552368792,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.3067772433385373,KS,Marsagli,1000
0.8582574224061946,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.0352695078180123,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.009008945293330538,Furier,GLCG,1000
0.8193595760495388,KS,RC,1000
0.09671471954097532,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.17589771233477913,KS,Ziff,1000
0.9000452856569192,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.7047193361347369,KS,Marsagli,1000
0.028084306838843776,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9648737658098331,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.6975746165954975,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.7229447329887738,KS,RC,1000
0.3073540125513158,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.8909421788220312,KS,Ziff,1000
0.05050614275170617,Chi,Ziff,1000
0.02025858031659371,Furier,Ziff,1000
0.7086545454392524,KS,Marsagli,1000
0.1292598295692956,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9346640199672225,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.8690583624518566,KS,RC,1000
0.6357054527037009,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.9804672022780403,KS,Ziff,1000
0.0020996329053393215,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.7205081520023474,KS,Marsagli,1000
0.25740922755972717,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8010411999445971,poker,RC,1000
0.3010216123885674,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.38398816339805664,Furier,GLCG,1000
0.7229447329887738,KS,RC,1000
0.2952548202607206,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.5296432884627997,KS,Ziff,1000
0.5265476314641044,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.1813627698029101,KS,Marsagli,1000
0.9670497352026268,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.35374443636449726,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.00016163519402439397,Furier,GLCG,1000
0.9797508111187239,KS,RC,1000
0.0002425570544029032,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.6482549374943891,KS,Ziff,1000
0.23278640073785217,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.275898888188028,KS,Marsagli,1000
0.8375058842214751,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7225041138149894,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.993360301507198,KS,RC,1000
0.006410686802775456,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.12112469368110212,KS,Ziff,1000
0.6440390075884427,Chi,Ziff,1000
0.146793087308571,Furier,Ziff,1000
0.553482338400952,KS,Marsagli,1000
0.921189665598778,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.012229260585831958,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
3.433065515513331e-06,Furier,GLCG,1000
0.9972651304918019,KS,RC,1000
0.03337580294800657,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.5148088178042105,KS,Ziff,1000
0.6312580905054135,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.28778747081337985,KS,Marsagli,1000
0.748631987487796,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9762804492567356,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9998867824405123,KS,RC,1000
0.0027094377695126015,Chi,RC,1000
0.38398816339805664,Furier,RC,1000
0.0027001315900558875,KS,Ziff,1000
0.9182632899316429,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.6151642218664413,KS,Marsagli,1000
0.7048307530648497,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8808232595780913,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9992724481213695,KS,RC,1000
0.30214465405989954,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.03179607457447087,KS,Ziff,1000
0.4259849834249383,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.8830498363024405,KS,Marsagli,1000
0.5013108750092401,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.807799038756406,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.7716705035436164,Furier,GLCG,1000
0.9070132119758016,KS,RC,1000
0.11513787402230635,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.9992099637319621,KS,Ziff,1000
0.0015847801385404647,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.9946487838325487,KS,Marsagli,1000
0.004701217146256598,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.5644624991914919,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.8255251526039814,KS,RC,1000
0.7910203540399854,Chi,RC,1000
0.24573870033984926,Furier,RC,1000
0.04839158574743152,KS,Ziff,1000
0.6348150071552745,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.553482338400952,KS,Marsagli,1000
0.3913236126893609,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.006168015625681589,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.146793087308571,Furier,GLCG,1000
0.9979542386561073,KS,RC,1000
0.000828525904737476,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.07733946598092778,KS,Ziff,1000
0.9931724223077671,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.9685204646734066,KS,Marsagli,1000
0.16679660702368249,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.7927444878378206,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
4.851521544784728e-05,Furier,GLCG,1000
0.974347257249649,KS,RC,1000
0.0056731039949030615,Chi,RC,1000
1.0,Furier,RC,1000
0.09800736747848926,KS,Ziff,1000
0.26085597742373534,Chi,Ziff,1000
0.24573870033984926,Furier,Ziff,1000
0.6281663166895822,KS,Marsagli,1000
0.5129030175991439,Chi,Marsagli,1000
0.24573870033984926,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.971501505283386,poker,RC,1000
0.742088251428605,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.5616577150130424,Furier,GLCG,1000
0.993360301507198,KS,RC,1000
0.2632286213725741,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.010507229936001061,KS,Ziff,1000
0.9581287645840869,Chi,Ziff,1000
0.7716705035436164,Furier,Ziff,1000
0.7164130624532357,KS,Marsagli,1000
0.3064505775169186,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8303254886837329,poker,RC,1000
0.9767259304855863,poker,Ziff,1000
0.9644783232690741,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.0,Furier,GLCG,1000
0.9452879499599032,KS,RC,1000
0.0456065467836384,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.7625231656870319,KS,Ziff,1000
0.38111731103619817,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.10255658265058454,KS,Marsagli,1000
0.28440265413467225,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8656411676626676,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
8.087729819857959e-07,Furier,GLCG,1000
0.974347257249649,KS,RC,1000
0.20139992164330167,Chi,RC,1000
0.04222117524716241,Furier,RC,1000
0.7761934041178953,KS,Ziff,1000
0.40465418856499724,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.6373275815564345,KS,Marsagli,1000
0.4816898172049796,Chi,Marsagli,1000
0.146793087308571,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.9075806270147727,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.3437449764163664e-05,Furier,GLCG,1000
0.7229447329887738,KS,RC,1000
0.12141331654800092,Chi,RC,1000
0.08165851558521563,Furier,RC,1000
0.4872503758410641,KS,Ziff,1000
0.10674389678103735,Chi,Ziff,1000
0.5616577150130424,Furier,Ziff,1000
0.06961168259640593,KS,Marsagli,1000
0.8709138296418059,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.431702719560752,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9999946943818305,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
8.087729819857959e-07,Furier,GLCG,1000
0.7229447329887738,KS,RC,1000
0.5461801771152941,Chi,RC,1000
0.5616577150130424,Furier,RC,1000
0.6645457044788444,KS,Ziff,1000
0.5883853123997839,Chi,Ziff,1000
0.02025858031659371,Furier,Ziff,1000
0.48999732872974955,KS,Marsagli,1000
0.5973112113373549,Chi,Marsagli,1000
0.7716705035436164,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.6219603180708466,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.00016163519402439397,Furier,GLCG,1000
0.9946487838325487,KS,RC,1000
0.016886464252780287,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.013648105063557514,KS,Ziff,1000
0.899263376620143,Chi,Ziff,1000
0.38398816339805664,Furier,Ziff,1000
0.6161743001824305,KS,Marsagli,1000
0.25570054903625317,Chi,Marsagli,1000
0.38398816339805664,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.896498278876427,poker,RC,1000
0.9644783232690741,poker,Ziff,1000
0.3010216123885674,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
1.3437449764163664e-05,Furier,GLCG,1000
0.7229447329887738,KS,RC,1000
0.07708956228935382,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.12237212721738722,KS,Ziff,1000
0.8436154605115123,Chi,Ziff,1000
1.0,Furier,Ziff,1000
0.22813667850832808,KS,Marsagli,1000
0.46457477414500825,Chi,Marsagli,1000
1.0,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.8172566190531708,poker,RC,1000
0.9999946943818305,poker,Ziff,1000
0.9767259304855863,poker,Marsagli,1000
1.0,KS,GLCG,1000
0.0,Chi,GLCG,1000
0.02025858031659371,Furier,GLCG,1000
0.9985679035207886,KS,RC,1000
0.01169867416777337,Chi,RC,1000
0.7716705035436164,Furier,RC,1000
0.0029254965111209508,KS,Ziff,1000
0.8756228451074776,Chi,Ziff,1000
0.02025858031659371,Furier,Ziff,1000
0.25278432064393164,KS,Marsagli,1000
0.22037588595617874,Chi,Marsagli,1000
0.5616577150130424,Furier,Marsagli,1000
0.0,poker,GLCG,1000
0.017746501127047787,poker,RC,1000
